LENGTH,PATH
6.63015873015873,"['19TCG1685' '19TCG1488' '19TCH0710' '19TCH0507' '19TBH9811' '19TCH0006'
 '19TCH0005' '19TCH0303' '19TCH0301' '19TCH0402' '19TCH0603' '19TCH0703'
 '19TCH0702' '19TCH0801' '19TCG0898' '19TCG0999' '19TCG1093']"
6.138650793650794,"['19TCG1685' '19TCG1190' '19TCG1090' '19TBH9900' '19TBH9800' '19TBH9803'
 '19TBH9804' '19TBH9605' '19TBH9406' '19TBH9306' '19TBH8908' '19TBH9111'
 '19TCH0002' '19TCG1586']"
6.04436507936508,"['19TCG1685' '19TCG0095' '19TBG9896' '19TBG9899' '19TBG9799' '19TBH9700'
 '19TBH9301' '19TBH9002' '19TBH8303' '19TBH8111' '19TBH8708' '19TBH8709'
 '19TCG0296' '19TCG0592']"
5.6350396825396825,"['19TCG1685' '19TCG1287' '19TBG9097' '19TBG8997' '19TBG8897' '19TBH7902'
 '19TBH7602' '19TBH7606' '19TBH7405' '19TBH8004' '19TBH8102' '19TBH8501'
 '19TBG8996' '19TBG9396' '19TBG9992' '19TCG0392']"
4.3394047619047615,"['19TCG1685' '19TCG0588' '19TBG7999' '19TBG7899' '19TBH7800' '19TBG7798'
 '19TBG7898' '19TBG8398' '19TBG8697' '19TBG8896' '19TBG8795' '19TBG9093']"
5.117936507936507,"['19TCG1685' '19TCG0787' '19TCG0288' '19TBG9988' '19TBG9989' '19TBG9291'
 '19TBG9090' '19TBG9091' '19TBG9092' '19TBG8992' '19TBG7492' '19TBG8891'
 '19TBG8991' '19TCG1186']"
6.128690476190476,"['19TCG1685' '19TCG0187' '19TBG9286' '19TBG9187' '19TBG9186' '19TBG9086'
 '19TBG8688' '19TBG8388' '19TBG8288' '19TBG8188' '19TBG8088' '19TBG8189'
 '19TBG8290' '19TCG0586']"
5.733095238095237,"['19TCG1752' '19TBG9168' '19TBG8263' '19TBG8262' '19TBG7861' '19TBG7860'
 '19TBG7660' '19TBG7459' '19TBG7661' '19TBG8767' '19TBG8967' '19TBG9069'
 '19TBG9772' '19TBG9974' '19TCG0074']"
6.01515873015873,"['19TCG1752' '19TBG9467' '19TBG9468' '19TBG9368' '19TBG9267' '19TBG9167'
 '19TBG9067' '19TBG8865' '19TBG7954' '19TBG8055' '19TBG8357' '19TBG8261'
 '19TBG8963' '19TBG9063' '19TBG9570' '19TBG9768' '19TBG9869']"
4.538134920634921,"['19TCG1752' '19TBG8552' '19TBG8048' '19TBG7648' '19TBG7849' '19TBG7949'
 '19TBG8656' '19TBG8657' '19TBG9159' '19TBG9463' '19TBG9766' '19TBG9767'
 '19TBG9868' '19TCG0069' '19TCG0070']"
6.893492063492063,"['19TCG1752' '19TCG0161' '19TBG9958' '19TBG7218' '19TBG7319' '19TBG7833'
 '19TBG8434' '19TBG8440' '19TBG8841' '19TBG8943' '19TBG8947' '19TBG9149'
 '19TBG9150' '19TBG9252' '19TBG9352' '19TBG9353']"
5.314285714285715,"['19TCG1752' '19TBG7414' '19TBG7515' '19TBG7416' '19TBG7619' '19TBG8127'
 '19TBG8534' '19TBG8838' '19TBG8839' '19TBG8939' '19TBG8940' '19TBG9549'
 '19TBG9650' '19TBG9752' '19TCG0159']"
6.322936507936507,"['19TCG1752' '19TBG9748' '19TBG9647' '19TBG9645' '19TBG9241' '19TBG9140'
 '19TBG9139' '19TBG8834' '19TBG8730' '19TBG8931' '19TBG7710' '19TBG7613'
 '19TBG8020' '19TCG0157' '19TCG0666' '19TCG0665']"
